lat,lon,cloud_amount
4.5,29.582172,48.5
4.5,30.584957,47.800000000000004
4.5,31.587746,47.1
4.5,32.59053,36.800000000000004
4.5,33.593315,33.5
4.5,34.5961,31.3
4.5,35.598885,26.400000000000002
4.5,36.60167,21.5
4.5,37.604458,11.8
4.5,38.607243,31.6
4.5,39.610027,28.1
4.5,40.612812,31.400000000000002
4.5,41.615597,27.200000000000003
4.5,42.618385,40.2
4.5,43.62117,43.1
4.5,44.623955,36.800000000000004
4.5,45.62674,39.5
4.5,46.629524,49.800000000000004
4.5,47.632313,46.7
4.5,48.635098,50.5
4.5,49.637882,55.300000000000004
4.5,50.640667,53.7
4.5,51.643456,56.5
4.5,52.64624,55.5
4.5,53.649025,49.1
4.5,54.65181,50.900000000000006
4.5,55.654594,48.1
4.5,56.657383,46.6
4.5,57.660168,46.800000000000004
4.5,58.662952,48.400000000000006
4.5,59.665737,51.800000000000004
4.5,60.66852,53.400000000000006
4.5,61.67131,55.800000000000004
4.5,62.674095,58.0
4.5,63.67688,60.0
4.5,64.67967,67.0
4.5,65.68245,69.3
4.5,66.68524,69.7
4.5,67.68802,75.4
4.5,68.69081,77.4
4.5,69.69359,78.60000000000001
4.5,70.69638,78.10000000000001
4.5,71.69916,78.4
4.5,72.70195,80.0
4.5,73.70474,79.80000000000001
4.5,74.70752,80.0
4.5,75.71031,79.9
4.5,76.71309,80.9
4.5,77.71588,83.5
4.5,78.71866,87.80000000000001
4.5,79.72145,86.4
4.5,80.72423,87.4
4.5,81.72702,88.60000000000001
4.5,82.7298,90.2
4.5,83.73259,91.5
4.5,84.73538,92.80000000000001
4.5,85.73816,94.4
4.5,86.74095,94.60000000000001
4.5,87.74373,94.4
4.5,88.74652,93.5
4.5,89.7493,93.80000000000001
4.5,90.75209,94.5
4.5,91.75487,94.10000000000001
4.5,92.75766,91.60000000000001
4.5,93.76045,92.4
4.5,94.76323,93.2
4.5,95.76602,93.2
4.5,96.7688,92.4
4.5,97.77159,93.30000000000001
4.5,98.77437,93.60000000000001
4.5,99.77716,93.30000000000001
4.5,100.77994,90.4
4.5,101.78273,89.30000000000001
4.5,102.78552,93.60000000000001
4.5,103.7883,95.4
4.5,104.79109,95.0
4.5,105.79387,88.0
4.5,106.79666,87.9
4.5,107.79944,86.5
4.5,108.80223,86.60000000000001
4.5,109.80501,88.5
4.5,110.8078,89.60000000000001
4.5,111.81058,90.9
4.5,112.81337,89.30000000000001
4.5,113.81616,88.30000000000001
4.5,114.81894,82.7
4.5,115.82173,84.10000000000001
4.5,116.82451,78.10000000000001
4.5,117.8273,75.2
4.5,118.83008,79.10000000000001
4.5,119.83287,76.9
4.5,120.83565,76.3
4.5,121.83844,80.4
4.5,122.84123,80.7
4.5,123.84401,81.2
4.5,124.8468,79.0
4.5,125.84958,76.60000000000001
4.5,126.85237,72.3
4.5,127.855156,72.7
4.5,128.85794,74.4
4.5,129.86072,75.3
4.5,130.86353,76.5
4.5,131.8663,74.5
4.5,132.86908,74.3
4.5,133.87186,73.2
4.5,134.87466,72.8
4.5,135.87744,74.7
4.5,136.88022,77.80000000000001
4.5,137.88303,80.2
4.5,138.8858,77.30000000000001
4.5,139.88858,78.80000000000001
4.5,140.89136,79.60000000000001
4.5,141.89417,80.7
4.5,142.89694,80.5
4.5,143.89972,81.60000000000001
4.5,144.9025,81.10000000000001
4.5,145.9053,81.10000000000001
4.5,146.90808,81.9
4.5,147.91086,80.10000000000001
4.5,148.91367,80.10000000000001
4.5,149.91644,79.30000000000001
4.5,150.91922,81.4
4.5,151.922,85.9
4.5,152.9248,87.10000000000001
4.5,153.92758,85.60000000000001
4.5,154.93036,86.10000000000001
4.5,155.93314,86.30000000000001
4.5,156.93594,84.10000000000001
4.5,157.93872,83.2
4.5,158.9415,81.80000000000001
4.5,159.9443,79.60000000000001
4.5,160.94708,83.5
4.5,161.94986,80.2
4.5,162.95264,76.5
4.5,163.95544,76.60000000000001
4.5,164.95822,77.5
4.5,165.961,77.10000000000001
4.5,166.9638,77.60000000000001
4.5,167.96658,75.60000000000001
4.5,168.96936,70.5
4.5,169.97214,66.10000000000001
4.5,170.97495,65.9
4.5,171.97772,65.7
4.5,172.9805,64.60000000000001
4.5,173.98328,63.800000000000004
4.5,174.98608,63.7
4.5,175.98886,61.900000000000006
4.5,176.99164,57.400000000000006
4.5,177.99445,57.1
4.5,178.99722,57.2
4.5,180.0,58.2
4.5,181.00278,62.0
4.5,182.00558,62.0
4.5,183.00836,64.4
4.5,184.01114,62.900000000000006
4.5,185.01392,59.400000000000006
4.5,186.01672,57.900000000000006
4.5,187.0195,56.400000000000006
4.5,188.02228,56.5
4.5,189.02509,54.5
4.5,190.02786,52.6
4.5,191.03064,53.1
4.5,192.03342,54.2
4.5,193.03622,52.400000000000006
4.5,194.039,51.800000000000004
4.5,195.04178,53.5
4.5,196.04459,55.800000000000004
4.5,197.04736,56.800000000000004
4.5,198.05014,55.2
4.5,199.05292,53.800000000000004
4.5,200.05573,53.400000000000006
4.5,201.0585,55.0
4.5,202.06128,57.900000000000006
4.5,203.06406,60.6
4.5,204.06686,60.2
4.5,205.06964,60.400000000000006
4.5,206.07242,59.5
4.5,207.07523,60.300000000000004
4.5,208.078,57.5
4.5,209.08078,55.0
4.5,210.08356,55.7
4.5,211.08636,54.7
4.5,212.08914,54.0
4.5,213.09192,57.300000000000004
4.5,214.0947,58.6
4.5,215.0975,57.900000000000006
4.5,216.10028,58.0
4.5,217.10306,57.800000000000004
4.5,218.10587,57.7
4.5,219.10864,57.0
4.5,220.11142,56.6
4.5,221.1142,55.2
4.5,222.117,55.900000000000006
4.5,223.11978,58.1
4.5,224.12256,58.800000000000004
4.5,225.12537,58.900000000000006
4.5,226.12814,57.7
4.5,227.13092,57.6
4.5,228.1337,61.6
4.5,229.1365,64.7
4.5,230.13928,67.0
4.5,231.14206,71.7
4.5,232.14484,69.5
4.5,233.14764,67.5
4.5,234.15042,66.3
4.5,235.1532,64.5
4.5,236.156,63.7
4.5,237.15878,63.5
4.5,238.16156,64.60000000000001
4.5,239.16434,65.9
4.5,240.16714,66.7
4.5,241.16992,67.2
4.5,242.1727,67.0
4.5,243.17548,66.8
4.5,244.17828,71.9
4.5,245.18106,73.0
4.5,246.18384,71.2
4.5,247.18665,72.3
4.5,248.18942,73.3
4.5,249.1922,74.3
4.5,250.19498,74.3
4.5,251.19778,76.3
4.5,252.20056,79.10000000000001
4.5,253.20334,80.80000000000001
4.5,254.20615,81.7
4.5,255.20892,83.7
4.5,256.2117,85.0
4.5,257.21448,85.9
4.5,258.2173,86.10000000000001
4.5,259.22003,85.0
4.5,260.22284,84.9
4.5,261.22565,86.80000000000001
4.5,262.2284,87.60000000000001
4.5,263.2312,88.0
4.5,264.234,88.30000000000001
4.5,265.23676,87.30000000000001
4.5,266.23956,86.30000000000001
4.5,267.2423,83.60000000000001
4.5,268.24512,79.9
4.5,269.24792,77.4
4.5,270.25067,78.7
4.5,271.25348,78.0
4.5,272.2563,77.2
4.5,273.25903,75.0
4.5,274.26184,73.9
4.5,275.26465,73.60000000000001
4.5,276.2674,74.10000000000001
4.5,277.2702,75.2
4.5,278.27295,75.5
4.5,279.27576,78.2
4.5,280.27856,79.60000000000001
4.5,281.2813,80.10000000000001
4.5,282.28412,80.4
4.5,283.28693,75.4
4.5,284.28967,73.8
4.5,285.29248,61.5
4.5,286.2953,61.7
4.5,287.29803,34.9
4.5,288.30084,31.5
4.5,289.3036,35.2
4.5,290.3064,39.800000000000004
4.5,291.3092,46.6
4.5,292.31195,49.1
4.5,293.31476,50.1
4.5,294.31757,57.800000000000004
4.5,295.3203,64.2
4.5,296.32312,62.900000000000006
4.5,297.32593,70.0
4.5,298.32867,66.2
4.5,299.33148,54.2
4.5,300.33423,60.800000000000004
4.5,301.33704,69.10000000000001
4.5,302.33984,71.10000000000001
4.5,303.3426,74.7
4.5,304.3454,73.9
4.5,305.3482,76.2
4.5,306.35095,78.7
4.5,307.35376,78.7
4.5,308.35657,75.10000000000001
4.5,309.3593,68.2
4.5,310.36212,70.4
4.5,311.36487,73.2
4.5,312.36768,74.5
4.5,313.37048,74.60000000000001
4.5,314.37323,74.4
4.5,315.37604,73.9
4.5,316.37885,75.0
4.5,317.3816,76.60000000000001
4.5,318.3844,79.60000000000001
4.5,319.3872,79.5
4.5,320.38995,79.2
4.5,321.39276,79.4
4.5,322.39557,81.30000000000001
4.5,323.39832,83.30000000000001
4.5,324.40112,84.10000000000001
4.5,325.40387,84.5
4.5,326.40668,83.60000000000001
4.5,327.4095,83.10000000000001
4.5,328.41223,82.30000000000001
4.5,329.41504,81.5
4.5,330.41785,78.7
4.5,331.4206,76.5
4.5,332.4234,76.9
4.5,333.4262,76.2
4.5,334.42896,73.0
4.5,335.43176,71.9
4.5,336.4345,71.60000000000001
4.5,337.43732,72.60000000000001
4.5,338.44012,72.4
4.5,339.44287,71.7
4.5,340.44568,67.8
4.5,341.4485,65.4
4.5,342.45123,64.60000000000001
4.5,343.45404,61.5
4.5,344.45685,58.6
4.5,345.4596,58.5
4.5,346.4624,59.2
4.5,347.46515,58.6
4.5,348.46796,56.1
4.5,349.47076,57.0
4.5,350.4735,56.400000000000006
4.5,351.47632,58.1
4.5,352.47913,56.7
4.5,353.48187,50.900000000000006
4.5,354.48468,47.300000000000004
4.5,355.4875,43.6
4.5,356.49023,41.0
4.5,357.49304,38.6
4.5,358.4958,41.7
4.5,359.4986,42.7
5.5,0.5027933,37.5
5.5,1.5083799,35.6
5.5,2.5139666,38.6
5.5,3.5195532,42.300000000000004
5.5,4.52514,44.800000000000004
5.5,5.5307264,49.300000000000004
5.5,6.536313,48.900000000000006
5.5,7.5418997,46.5
5.5,8.547486,45.1
5.5,9.553073,37.300000000000004
5.5,10.55866,32.5
5.5,11.564246,30.900000000000002
5.5,12.569833,30.200000000000003
5.5,13.575419,35.4
5.5,14.581006,27.200000000000003
5.5,15.586592,29.6
5.5,16.592178,26.700000000000003
5.5,17.597767,26.3
5.5,18.603352,26.200000000000003
5.5,19.60894,29.400000000000002
5.5,20.614525,33.1
5.5,21.620113,33.5
5.5,22.625698,35.7
5.5,23.631287,36.5
5.5,24.636871,33.9
5.5,25.64246,32.1
5.5,26.648045,33.800000000000004
5.5,27.653633,37.4
5.5,28.659218,37.300000000000004
5.5,29.664806,42.800000000000004
5.5,30.670391,48.300000000000004
5.5,31.675976,50.2
5.5,32.681564,57.1
5.5,33.68715,54.5
5.5,34.692738,29.1
5.5,35.698322,30.3
5.5,36.70391,11.8
5.5,37.709496,11.200000000000001
5.5,38.715084,8.5
5.5,39.72067,35.1
5.5,40.726257,11.700000000000001
5.5,41.731842,23.200000000000003
5.5,42.73743,45.300000000000004
5.5,43.743015,41.900000000000006
5.5,44.748604,48.6
5.5,45.75419,37.4
5.5,46.759777,51.0
5.5,47.76536,48.2
5.5,48.77095,46.1
5.5,49.776535,52.7
5.5,50.782124,55.6
5.5,51.78771,57.0
5.5,52.793297,54.2
5.5,53.79888,51.5
5.5,54.80447,52.900000000000006
5.5,55.810055,52.800000000000004
5.5,56.815643,51.6
5.5,57.821228,50.800000000000004
5.5,58.826817,51.2
5.5,59.8324,51.400000000000006
5.5,60.837986,55.1
5.5,61.843575,57.900000000000006
5.5,62.84916,59.5
5.5,63.85475,62.800000000000004
5.5,64.86034,65.7
5.5,65.86592,68.5
5.5,66.871506,71.10000000000001
5.5,67.87709,75.3
5.5,68.88268,76.2
5.5,69.88827,74.9
5.5,70.89385,74.8
5.5,71.89944,77.10000000000001
5.5,72.90503,78.60000000000001
5.5,73.910614,80.60000000000001
5.5,74.9162,81.30000000000001
5.5,75.92178,81.0
5.5,76.927376,81.30000000000001
5.5,77.93296,84.60000000000001
5.5,78.938545,88.10000000000001
5.5,79.94413,83.60000000000001
5.5,80.94972,85.10000000000001
5.5,81.95531,87.4
5.5,82.96089,93.9
5.5,83.96648,95.2
5.5,84.97207,95.5
5.5,85.97765,95.9
5.5,86.98324,95.2
5.5,87.98882,95.5
5.5,88.994415,95.10000000000001
5.5,90.0,95.2
5.5,91.005585,94.5
5.5,92.01117,94.4
5.5,93.01676,94.5
5.5,94.02235,93.30000000000001
5.5,95.02793,92.5
5.5,96.033516,94.60000000000001
5.5,97.03911,90.30000000000001
5.5,98.04469,89.5
5.5,99.05028,89.10000000000001
5.5,100.05586,89.4
5.5,101.061455,84.9
5.5,102.06704,88.80000000000001
5.5,103.072624,91.30000000000001
5.5,104.07821,94.60000000000001
5.5,105.0838,96.2
5.5,106.089386,90.0
5.5,107.09497,89.10000000000001
5.5,108.100555,88.10000000000001
5.5,109.10615,90.2
5.5,110.11173,90.2
5.5,111.11732,89.0
5.5,112.1229,89.80000000000001
5.5,113.128494,89.2
5.5,114.13408,88.9
5.5,115.13966,88.30000000000001
5.5,116.14525,82.2
5.5,117.15084,82.0
5.5,118.156425,78.9
5.5,119.16201,79.80000000000001
5.5,120.167595,74.7
5.5,121.17318,73.3
5.5,122.17877,75.2
5.5,123.18436,78.9
5.5,124.18994,78.0
5.5,125.195526,75.8
5.5,126.20112,71.0
5.5,127.2067,70.9
5.5,128.2123,72.60000000000001
5.5,129.21788,73.7
5.5,130.22346,74.4
5.5,131.22905,74.8
5.5,132.23463,73.4
5.5,133.24022,73.10000000000001
5.5,134.2458,73.7
5.5,135.25139,74.10000000000001
5.5,136.25699,75.3
5.5,137.26257,77.0
5.5,138.26816,76.7
5.5,139.27374,76.5
5.5,140.27933,75.9
5.5,141.28491,75.9
5.5,142.2905,77.0
5.5,143.29608,77.60000000000001
5.5,144.30168,78.5
5.5,145.30727,80.10000000000001
5.5,146.31285,80.10000000000001
5.5,147.31844,78.80000000000001
5.5,148.32402,79.30000000000001
5.5,149.3296,78.9
5.5,150.33519,79.10000000000001
5.5,151.34077,78.30000000000001
5.5,152.34637,79.4
5.5,153.35196,77.4
5.5,154.35754,77.5
5.5,155.36313,79.30000000000001
5.5,156.36871,80.9
5.5,157.3743,81.0
5.5,158.37988,78.7
5.5,159.38547,78.9
5.5,160.39107,78.60000000000001
5.5,161.39665,81.5
5.5,162.40224,75.2
5.5,163.40782,74.5
5.5,164.4134,77.0
5.5,165.41899,77.5
5.5,166.42458,78.4
5.5,167.43016,79.9
5.5,168.43576,78.2
5.5,169.44135,76.4
5.5,170.44693,76.0
5.5,171.45251,74.5
5.5,172.4581,70.9
5.5,173.46368,70.60000000000001
5.5,174.46927,71.3
5.5,175.47485,68.7
5.5,176.48045,67.2
5.5,177.48604,67.0
5.5,178.49162,67.2
5.5,179.49721,68.10000000000001
5.5,180.50279,69.4
5.5,181.50838,69.0
5.5,182.51396,70.4
5.5,183.51955,71.7
5.5,184.52513,69.9
5.5,185.53073,65.2
5.5,186.53632,63.6
5.5,187.5419,63.1
5.5,188.54749,64.3
5.5,189.55307,62.5
5.5,190.55865,61.800000000000004
5.5,191.56424,61.400000000000006
5.5,192.56982,63.300000000000004
5.5,193.57542,59.800000000000004
5.5,194.58101,57.900000000000006
5.5,195.5866,60.2
5.5,196.59218,64.2
5.5,197.59776,63.800000000000004
5.5,198.60335,62.0
5.5,199.60893,60.900000000000006
5.5,200.61452,60.300000000000004
5.5,201.62012,61.6
5.5,202.6257,62.300000000000004
5.5,203.63129,62.0
5.5,204.63687,65.60000000000001
5.5,205.64246,66.5
5.5,206.64804,66.10000000000001
5.5,207.65363,65.3
5.5,208.65921,64.5
5.5,209.66481,62.2
5.5,210.6704,63.300000000000004
5.5,211.67598,61.7
5.5,212.68156,62.900000000000006
5.5,213.68715,65.0
5.5,214.69273,64.60000000000001
5.5,215.69832,66.3
5.5,216.7039,64.4
5.5,217.7095,63.1
5.5,218.71509,64.5
5.5,219.72067,63.0
5.5,220.72626,65.2
5.5,221.73184,65.4
5.5,222.73743,65.0
5.5,223.74301,67.2
5.5,224.7486,67.60000000000001
5.5,225.7542,65.9
5.5,226.75978,66.7
5.5,227.76537,67.10000000000001
5.5,228.77095,69.8
5.5,229.77654,74.0
5.5,230.78212,74.3
5.5,231.7877,74.3
5.5,232.79329,75.60000000000001
5.5,233.79889,72.7
5.5,234.80447,72.9
5.5,235.81006,73.8
5.5,236.81564,73.7
5.5,237.82123,72.5
5.5,238.82681,72.4
5.5,239.8324,70.60000000000001
5.5,240.83798,72.10000000000001
5.5,241.84357,71.9
5.5,242.84917,71.9
5.5,243.85475,74.10000000000001
5.5,244.86034,74.3
5.5,245.86592,73.60000000000001
5.5,246.8715,71.4
5.5,247.87709,71.7
5.5,248.88268,73.2
5.5,249.88826,75.0
5.5,250.89386,77.7
5.5,251.89944,77.60000000000001
5.5,252.90503,78.60000000000001
5.5,253.91061,79.30000000000001
5.5,254.9162,79.10000000000001
5.5,255.92178,79.7
5.5,256.92737,81.9
5.5,257.93298,82.2
5.5,258.93854,82.60000000000001
5.5,259.94415,83.60000000000001
5.5,260.9497,81.9
5.5,261.95532,82.7
5.5,262.96088,82.4
5.5,263.9665,82.4
5.5,264.97205,81.80000000000001
5.5,265.97766,82.30000000000001
5.5,266.98322,83.9
5.5,267.98883,78.7
5.5,268.9944,75.7
5.5,270.0,74.60000000000001
5.5,271.0056,69.8
5.5,272.01117,66.3
5.5,273.01678,63.800000000000004
5.5,274.02234,62.800000000000004
5.5,275.02795,60.1
5.5,276.0335,62.2
5.5,277.03912,65.0
5.5,278.04468,64.0
5.5,279.0503,66.60000000000001
5.5,280.05585,73.7
5.5,281.06146,76.9
5.5,282.06702,81.30000000000001
5.5,283.07263,83.2
5.5,284.0782,70.4
5.5,285.0838,63.800000000000004
5.5,286.08936,61.900000000000006
5.5,287.09497,59.2
5.5,288.1006,28.8
5.5,289.10614,27.3
5.5,290.11176,31.900000000000002
5.5,291.1173,38.2
5.5,292.12292,40.6
5.5,293.12848,48.800000000000004
5.5,294.1341,54.7
5.5,295.13965,67.9
5.5,296.14526,63.6
5.5,297.15082,62.0
5.5,298.15643,68.60000000000001
5.5,299.162,70.7
5.5,300.1676,73.9
5.5,301.17316,72.0
5.5,302.17877,65.3
5.5,303.18433,66.10000000000001
5.5,304.18994,66.4
5.5,305.19556,69.0
5.5,306.2011,73.4
5.5,307.20673,72.10000000000001
5.5,308.21228,71.3
5.5,309.2179,71.60000000000001
5.5,310.22345,70.5
5.5,311.22906,73.4
5.5,312.23462,75.4
5.5,313.24023,76.80000000000001
5.5,314.2458,79.10000000000001
5.5,315.2514,78.80000000000001
5.5,316.25696,79.10000000000001
5.5,317.26257,80.5
5.5,318.26813,81.30000000000001
5.5,319.27374,81.7
5.5,320.27936,80.7
5.5,321.2849,81.9
5.5,322.29053,81.9
5.5,323.29608,84.5
5.5,324.3017,83.10000000000001
5.5,325.30725,83.80000000000001
5.5,326.31287,83.4
5.5,327.31842,81.4
5.5,328.32404,78.80000000000001
5.5,329.3296,78.80000000000001
5.5,330.3352,77.5
5.5,331.34076,76.10000000000001
5.5,332.34637,75.3
5.5,333.35193,74.9
5.5,334.35754,73.5
5.5,335.3631,72.7
5.5,336.3687,72.3
5.5,337.37433,69.60000000000001
5.5,338.37988,67.7
5.5,339.3855,67.10000000000001
5.5,340.39105,64.7
5.5,341.39667,61.7
5.5,342.40222,61.1
5.5,343.40784,63.2
5.5,344.4134,61.2
5.5,345.419,56.5
5.5,346.42456,54.0
5.5,347.43018,51.900000000000006
5.5,348.43573,50.300000000000004
5.5,349.44135,52.7
5.5,350.4469,54.6
5.5,351.4525,59.400000000000006
5.5,352.45813,57.0
5.5,353.46368,54.2
5.5,354.4693,48.1
5.5,355.47485,47.2
5.5,356.48047,50.5
5.5,357.48602,48.0
5.5,358.49164,47.1
5.5,359.4972,42.7
6.5,0.5027933,37.5
6.5,1.5083799,39.7
6.5,2.5139666,40.7
6.5,3.5195532,41.800000000000004
6.5,4.52514,43.800000000000004
6.5,5.5307264,43.800000000000004
6.5,6.536313,42.2
6.5,7.5418997,37.1
6.5,8.547486,34.4
6.5,9.553073,26.400000000000002
6.5,10.55866,28.6
6.5,11.564246,22.3
6.5,12.569833,28.900000000000002
6.5,13.575419,24.200000000000003
6.5,14.581006,23.5
6.5,15.586592,25.5
6.5,16.592178,25.5
6.5,17.597767,19.700000000000003
6.5,18.603352,17.3
6.5,19.60894,21.5
6.5,20.614525,23.5
6.5,21.620113,25.5
6.5,22.625698,26.3
6.5,23.631287,28.3
6.5,24.636871,27.3
6.5,25.64246,23.700000000000003
6.5,26.648045,32.800000000000004
6.5,27.653633,40.2
6.5,28.659218,43.1
6.5,29.664806,44.900000000000006
6.5,30.670391,50.7
6.5,31.675976,56.0
6.5,32.681564,60.800000000000004
6.5,33.68715,61.5
6.5,34.692738,49.7
6.5,35.698322,41.6
6.5,36.70391,14.9
6.5,37.709496,9.1
6.5,38.715084,8.200000000000001
6.5,39.72067,8.6
6.5,40.726257,9.0
6.5,41.731842,16.2
6.5,42.73743,42.0
6.5,43.743015,49.800000000000004
6.5,44.748604,55.5
6.5,45.75419,33.9
6.5,46.759777,47.5
6.5,47.76536,54.6
6.5,48.77095,47.900000000000006
6.5,49.776535,52.2
6.5,50.782124,56.900000000000006
6.5,51.78771,59.7
6.5,52.793297,54.0
6.5,53.79888,51.0
6.5,54.80447,50.300000000000004
6.5,55.810055,51.800000000000004
6.5,56.815643,51.900000000000006
6.5,57.821228,52.5
6.5,58.826817,51.5
6.5,59.8324,50.7
6.5,60.837986,53.300000000000004
6.5,61.843575,57.1
6.5,62.84916,58.300000000000004
6.5,63.85475,60.7
6.5,64.86034,64.0
6.5,65.86592,67.2
6.5,66.871506,70.4
6.5,67.87709,72.5
6.5,68.88268,71.7
6.5,69.88827,70.60000000000001
6.5,70.89385,74.10000000000001
6.5,71.89944,76.7
6.5,72.90503,79.0
6.5,73.910614,79.9
6.5,74.9162,81.30000000000001
6.5,75.92178,83.0
6.5,76.927376,91.4
6.5,77.93296,85.10000000000001
6.5,78.938545,85.7
6.5,79.94413,83.80000000000001
6.5,80.94972,78.80000000000001
6.5,81.95531,85.2
6.5,82.96089,89.80000000000001
6.5,83.96648,93.9
6.5,84.97207,94.80000000000001
6.5,85.97765,95.80000000000001
6.5,86.98324,95.4
6.5,87.98882,95.0
6.5,88.994415,94.9
6.5,90.0,95.10000000000001
6.5,91.005585,95.4
6.5,92.01117,94.30000000000001
6.5,93.01676,91.9
6.5,94.02235,91.30000000000001
6.5,95.02793,91.4
6.5,96.033516,91.4
6.5,97.03911,86.5
6.5,98.04469,86.30000000000001
6.5,99.05028,85.30000000000001
6.5,100.05586,85.10000000000001
6.5,101.061455,88.9
6.5,102.06704,87.30000000000001
6.5,103.072624,91.2
6.5,104.07821,93.5
6.5,105.0838,94.30000000000001
6.5,106.089386,90.10000000000001
6.5,107.09497,89.30000000000001
6.5,108.100555,90.10000000000001
6.5,109.10615,90.30000000000001
6.5,110.11173,91.2
6.5,111.11732,90.9
6.5,112.1229,91.60000000000001
6.5,113.128494,91.30000000000001
6.5,114.13408,89.4
6.5,115.13966,87.5
6.5,116.14525,84.2
6.5,117.15084,78.7
6.5,118.156425,82.5
6.5,119.16201,81.2
6.5,120.167595,77.80000000000001
6.5,121.17318,73.2
6.5,122.17877,74.8
6.5,123.18436,77.60000000000001
6.5,124.18994,78.10000000000001
6.5,125.195526,72.60000000000001
6.5,126.20112,70.2
6.5,127.2067,71.10000000000001
6.5,128.2123,74.5
6.5,129.21788,73.2
6.5,130.22346,73.60000000000001
6.5,131.22905,71.9
6.5,132.23463,73.0
6.5,133.24022,73.3
6.5,134.2458,73.8
6.5,135.25139,74.3
6.5,136.25699,75.0
6.5,137.26257,75.3
6.5,138.26816,73.3
6.5,139.27374,73.0
6.5,140.27933,73.4
6.5,141.28491,73.7
6.5,142.2905,72.9
6.5,143.29608,73.7
6.5,144.30168,75.5
6.5,145.30727,75.8
6.5,146.31285,75.4
6.5,147.31844,76.2
6.5,148.32402,75.9
6.5,149.3296,77.5
6.5,150.33519,77.10000000000001
6.5,151.34077,72.7
6.5,152.34637,70.9
6.5,153.35196,70.9
6.5,154.35754,72.8
6.5,155.36313,76.2
6.5,156.36871,75.3
6.5,157.3743,69.7
6.5,158.37988,67.8
6.5,159.38547,69.60000000000001
6.5,160.39107,71.7
6.5,161.39665,76.60000000000001
6.5,162.40224,74.0
6.5,163.40782,74.8
6.5,164.4134,77.0
6.5,165.41899,76.60000000000001
6.5,166.42458,76.10000000000001
6.5,167.43016,75.9
6.5,168.43576,73.10000000000001
6.5,169.44135,71.60000000000001
6.5,170.44693,70.3
6.5,171.45251,71.0
6.5,172.4581,69.5
6.5,173.46368,70.3
6.5,174.46927,69.8
6.5,175.47485,69.4
6.5,176.48045,69.9
6.5,177.48604,69.7
6.5,178.49162,68.8
6.5,179.49721,70.0
6.5,180.50279,75.3
6.5,181.50838,74.0
6.5,182.51396,76.10000000000001
6.5,183.51955,78.30000000000001
6.5,184.52513,75.3
6.5,185.53073,73.2
6.5,186.53632,72.3
6.5,187.5419,71.10000000000001
6.5,188.54749,69.9
6.5,189.55307,69.8
6.5,190.55865,70.60000000000001
6.5,191.56424,70.7
6.5,192.56982,71.4
6.5,193.57542,70.2
6.5,194.58101,70.60000000000001
6.5,195.5866,69.0
6.5,196.59218,68.5
6.5,197.59776,68.0
6.5,198.60335,65.60000000000001
6.5,199.60893,64.4
6.5,200.61452,64.9
6.5,201.62012,66.8
6.5,202.6257,65.4
6.5,203.63129,67.2
6.5,204.63687,68.8
6.5,205.64246,70.2
6.5,206.64804,71.5
6.5,207.65363,71.0
6.5,208.65921,71.60000000000001
6.5,209.66481,72.4
6.5,210.6704,71.7
6.5,211.67598,70.5
6.5,212.68156,70.2
6.5,213.68715,72.7
6.5,214.69273,72.8
6.5,215.69832,71.7
6.5,216.7039,70.3
6.5,217.7095,69.3
6.5,218.71509,67.2
6.5,219.72067,67.8
6.5,220.72626,68.5
6.5,221.73184,71.10000000000001
6.5,222.73743,71.60000000000001
6.5,223.74301,73.4
6.5,224.7486,75.0
6.5,225.7542,74.10000000000001
6.5,226.75978,74.60000000000001
6.5,227.76537,74.60000000000001
6.5,228.77095,77.60000000000001
6.5,229.77654,78.9
6.5,230.78212,78.10000000000001
6.5,231.7877,77.30000000000001
6.5,232.79329,76.7
6.5,233.79889,76.0
6.5,234.80447,78.60000000000001
6.5,235.81006,78.60000000000001
6.5,236.81564,79.4
6.5,237.82123,77.60000000000001
6.5,238.82681,74.9
6.5,239.8324,75.8
6.5,240.83798,77.60000000000001
6.5,241.84357,77.2
6.5,242.84917,78.4
6.5,243.85475,75.9
6.5,244.86034,75.2
6.5,245.86592,73.5
6.5,246.8715,74.5
6.5,247.87709,75.2
6.5,248.88268,73.60000000000001
6.5,249.88826,75.0
6.5,250.89386,74.60000000000001
6.5,251.89944,76.10000000000001
6.5,252.90503,75.5
6.5,253.91061,75.4
6.5,254.9162,76.5
6.5,255.92178,74.9
6.5,256.92737,77.5
6.5,257.93298,78.30000000000001
6.5,258.93854,79.0
6.5,259.94415,78.9
6.5,260.9497,78.80000000000001
6.5,261.95532,78.5
6.5,262.96088,76.60000000000001
6.5,263.9665,77.4
6.5,264.97205,77.30000000000001
6.5,265.97766,76.4
6.5,266.98322,75.8
6.5,267.98883,70.3
6.5,268.9944,66.8
6.5,270.0,62.300000000000004
6.5,271.0056,57.2
6.5,272.01117,55.800000000000004
6.5,273.01678,53.2
6.5,274.02234,55.2
6.5,275.02795,53.1
6.5,276.0335,50.5
6.5,277.03912,54.1
6.5,278.04468,50.2
6.5,279.0503,49.2
6.5,280.05585,56.800000000000004
6.5,281.06146,68.0
6.5,282.06702,76.80000000000001
6.5,283.07263,79.10000000000001
6.5,284.0782,69.10000000000001
6.5,285.0838,50.300000000000004
6.5,286.08936,48.2
6.5,287.09497,62.400000000000006
6.5,288.1006,48.1
